concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_de_passagem;sentido_da_passagem;faixa_da_passagem;faixa_de_velocidade;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"101 - 120 KM/h";"Moto";152
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo leve";2006
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";12
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"121 - 140 KM/h";"Moto";30
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo leve";175
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"141 - 160 KM/h";"Moto";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo leve";17
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"21 - 50 KM/h";"Moto";24
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo leve";1000
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";407
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"51 - 80 KM/h";"Moto";403
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo leve";11731
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";2355
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"81 - 100 KM/h";"Moto";514
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo leve";10439
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";320
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"<= 20 KM/h";"Moto";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"<= 20 KM/h";"Veículo leve";275
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"<= 20 KM/h";"Veículo pesado";29
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"> 160 KM/h";"Veículo leve";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"04/05/2023";"Crescente";1;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"101 - 120 KM/h";"Moto";144
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo leve";1872
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";5
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"121 - 140 KM/h";"Moto";36
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo leve";173
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"141 - 160 KM/h";"Moto";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo leve";13
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"21 - 50 KM/h";"Moto";63
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo leve";3157
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";640
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"51 - 80 KM/h";"Moto";432
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo leve";12684
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";1933
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"81 - 100 KM/h";"Moto";463
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"81 - 100 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo leve";8954
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";246
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"<= 20 KM/h";"Moto";9
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"<= 20 KM/h";"Veículo leve";772
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"<= 20 KM/h";"Veículo pesado";64
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"> 160 KM/h";"Moto";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"> 160 KM/h";"Veículo leve";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"05/05/2023";"Crescente";1;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"101 - 120 KM/h";"Moto";216
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo leve";3213
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";12
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"121 - 140 KM/h";"Moto";55
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo leve";324
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"141 - 160 KM/h";"Moto";10
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo leve";20
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"21 - 50 KM/h";"Moto";16
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo leve";436
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";223
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"51 - 80 KM/h";"Moto";411
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo leve";9780
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";1562
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"81 - 100 KM/h";"Moto";504
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo leve";11054
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";275
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"<= 20 KM/h";"Moto";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"<= 20 KM/h";"Veículo pesado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"> 160 KM/h";"Moto";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"06/05/2023";"Crescente";1;"> 160 KM/h";"Veículo leve";3
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"101 - 120 KM/h";"Moto";246
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo leve";2744
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";5
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"121 - 140 KM/h";"Moto";76
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo leve";303
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"141 - 160 KM/h";"Moto";13
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo leve";15
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"21 - 50 KM/h";"Moto";23
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo leve";914
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";299
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"51 - 80 KM/h";"Moto";473
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo leve";12452
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";1388
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"81 - 100 KM/h";"Moto";450
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo leve";10744
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";162
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"<= 20 KM/h";"Moto";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"> 160 KM/h";"Moto";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"07/05/2023";"Crescente";1;"> 160 KM/h";"Veículo leve";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"101 - 120 KM/h";"Moto";170
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo leve";2413
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";6
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"121 - 140 KM/h";"Moto";23
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo leve";190
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"141 - 160 KM/h";"Moto";6
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo leve";10
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"21 - 50 KM/h";"Moto";21
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo leve";671
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";402
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"51 - 80 KM/h";"Moto";472
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"51 - 80 KM/h";"Não Identificado";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo leve";11969
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";2098
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"81 - 100 KM/h";"Moto";508
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo leve";11246
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";306
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"<= 20 KM/h";"Moto";5
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"<= 20 KM/h";"Veículo leve";1
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"> 160 KM/h";"Moto";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"> 160 KM/h";"Veículo leve";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"08/05/2023";"Crescente";1;"> 160 KM/h";"Veículo pesado";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"101 - 120 KM/h";"Moto";130
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo leve";1788
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";13
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"121 - 140 KM/h";"Moto";23
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo leve";172
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"121 - 140 KM/h";"Veículo pesado";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"141 - 160 KM/h";"Moto";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo leve";20
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"141 - 160 KM/h";"Veículo pesado";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"21 - 50 KM/h";"Moto";39
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo leve";1130
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"21 - 50 KM/h";"Veículo pesado";565
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"51 - 80 KM/h";"Moto";451
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo leve";12315
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"51 - 80 KM/h";"Veículo pesado";2510
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"81 - 100 KM/h";"Moto";419
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo leve";10084
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"81 - 100 KM/h";"Veículo pesado";318
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"<= 20 KM/h";"Moto";2
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"<= 20 KM/h";"Veículo leve";42
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"<= 20 KM/h";"Veículo pesado";13
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"09/05/2023";"Crescente";1;"> 160 KM/h";"Veículo leve";4
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"10/05/2023";"Crescente";1;"101 - 120 KM/h";"Moto";124
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"10/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo leve";1735
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"10/05/2023";"Crescente";1;"101 - 120 KM/h";"Veículo pesado";6
"AUTOPISTA FERNÃO DIAS";"SAT01";"BR-381";"SP";35.663;"Atibaia";"Principal";-23.094648;-46.572893;"10/05/2023";"Crescente";1;"121 - 140 KM/h";"Moto";18
