concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_de_passagem;sentido_da_passagem;faixa_da_passagem;faixa_de_velocidade;tipo_de_veiculo;volume_total
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";394
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";217
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"51 - 80 KM/h";"Moto";219
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";3975
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";2063
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"81 - 100 KM/h";"Moto";241
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";5122
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";1945
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"<= 20 KM/h";"Moto";9813
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"<= 20 KM/h";"Veículo leve";418
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"<= 20 KM/h";"Veículo pesado";144
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"> 160 KM/h";"Moto";8
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"06/01/2022";"Decrescente";2;"> 160 KM/h";"Veículo leve";11
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"101 - 120 KM/h";"Moto";139
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo leve";3250
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";77
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"121 - 140 KM/h";"Moto";24
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo leve";386
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";4
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"141 - 160 KM/h";"Moto";4
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"141 - 160 KM/h";"Veículo leve";21
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"21 - 50 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";17
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";4
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"51 - 80 KM/h";"Moto";218
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";4183
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1890
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"81 - 100 KM/h";"Moto";376
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";8076
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";1988
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"<= 20 KM/h";"Moto";2780
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"07/01/2022";"Decrescente";2;"> 160 KM/h";"Veículo leve";3
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"101 - 120 KM/h";"Moto";195
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo leve";4736
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";64
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"121 - 140 KM/h";"Moto";32
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo leve";721
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"141 - 160 KM/h";"Moto";9
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"141 - 160 KM/h";"Veículo leve";41
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"21 - 50 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";17
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";3
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"51 - 80 KM/h";"Moto";172
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";3611
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1254
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"81 - 100 KM/h";"Moto";326
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";9645
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";1614
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"<= 20 KM/h";"Moto";41
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"> 160 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"> 160 KM/h";"Veículo leve";6
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"08/01/2022";"Decrescente";2;"> 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"101 - 120 KM/h";"Moto";74
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo leve";2132
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";64
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"121 - 140 KM/h";"Moto";11
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo leve";289
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"141 - 160 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"141 - 160 KM/h";"Veículo leve";18
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"141 - 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"21 - 50 KM/h";"Moto";15
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";2968
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";528
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"51 - 80 KM/h";"Moto";127
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";4368
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1752
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"81 - 100 KM/h";"Moto";197
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";7403
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";1877
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"<= 20 KM/h";"Moto";256
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"<= 20 KM/h";"Veículo leve";1055
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"<= 20 KM/h";"Veículo pesado";221
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"> 160 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"09/01/2022";"Decrescente";2;"> 160 KM/h";"Veículo leve";1
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"101 - 120 KM/h";"Moto";235
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo leve";4598
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";90
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"121 - 140 KM/h";"Moto";46
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo leve";703
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"141 - 160 KM/h";"Moto";8
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"141 - 160 KM/h";"Veículo leve";46
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"21 - 50 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";8
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";5
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"51 - 80 KM/h";"Moto";228
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";3609
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1254
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"81 - 100 KM/h";"Moto";491
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";9533
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";2074
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"<= 20 KM/h";"Moto";114
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"> 160 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"10/01/2022";"Decrescente";2;"> 160 KM/h";"Veículo leve";5
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"101 - 120 KM/h";"Moto";147
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo leve";3038
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";122
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"121 - 140 KM/h";"Moto";28
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo leve";400
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";3
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"141 - 160 KM/h";"Moto";4
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"141 - 160 KM/h";"Veículo leve";30
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"21 - 50 KM/h";"Moto";4
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";19
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo pesado";9
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"51 - 80 KM/h";"Moto";242
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo leve";4228
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"51 - 80 KM/h";"Veículo pesado";1856
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"81 - 100 KM/h";"Moto";466
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo leve";9167
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"81 - 100 KM/h";"Veículo pesado";2508
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"<= 20 KM/h";"Moto";156
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"> 160 KM/h";"Moto";2
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"11/01/2022";"Decrescente";2;"> 160 KM/h";"Veículo pesado";2
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"101 - 120 KM/h";"Moto";186
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo leve";3249
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"101 - 120 KM/h";"Veículo pesado";138
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"121 - 140 KM/h";"Moto";31
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo leve";421
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"121 - 140 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"141 - 160 KM/h";"Moto";3
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"141 - 160 KM/h";"Veículo leve";33
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"141 - 160 KM/h";"Veículo pesado";1
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"21 - 50 KM/h";"Moto";1
"AUTOPISTA REGIS BITTENCOURT";"SAT01";"BR-116";"SP";288.800;"Itapecerica da Serra";"Principal";-23.713118;-46.878436;"12/01/2022";"Decrescente";2;"21 - 50 KM/h";"Veículo leve";13
